-0.42	-9.20667E-4	-0.00104	-9.88793E-4	-8.946E-4	-9.0075E-4	-0.00114	-9.80167E-4
-0.4	-8.51933E-4	-9.63333E-4	-9.1825E-4	-8.2205E-4	-8.25583E-4	-0.00105	-9.01417E-4
-0.38	-7.822E-4	-8.82333E-4	-8.62583E-4	-7.6455E-4	-7.74917E-4	-9.50333E-4	-8.28E-4
-0.36	-7.18667E-4	-8.18667E-4	-7.875E-4	-7.091E-4	-7.11457E-4	-8.75457E-4	-7.6275E-4
-0.34	-6.55933E-4	-7.605E-4	-7.23793E-4	-6.4805E-4	-6.56377E-4	-8.08293E-4	-7.015E-4
-0.32	-6.048E-4	-6.925E-4	-6.65083E-4	-5.91E-4	-6.01877E-4	-7.3796E-4	-6.445E-4
-0.3	-5.51533E-4	-6.195E-4	-5.99833E-4	-5.331E-4	-5.42417E-4	-6.71833E-4	-5.81083E-4
-0.28	-5.01333E-4	-5.66833E-4	-5.32207E-4	-4.8215E-4	-4.89083E-4	-6.0821E-4	-5.20667E-4
-0.26	-4.52333E-4	-5.225E-4	-4.94793E-4	-4.361E-4	-4.40793E-4	-5.43627E-4	-4.7225E-4
-0.24	-4.00507E-4	-4.805E-4	-4.3775E-4	-3.89623E-4	-3.9604E-4	-4.82E-4	-4.26917E-4
-0.22	-3.60693E-4	-4.25833E-4	-3.86557E-4	-3.4937E-4	-3.5946E-4	-4.29083E-4	-3.7525E-4
-0.2	-3.18493E-4	-3.65667E-4	-3.36337E-4	-3.0602E-4	-3.12054E-4	-3.79917E-4	-3.31333E-4
-0.18	-2.7554E-4	-3.075E-4	-2.97958E-4	-2.6826E-4	-2.68521E-4	-3.31067E-4	-2.88675E-4
-0.16	-2.35053E-4	-2.75067E-4	-2.51113E-4	-2.33035E-4	-2.31004E-4	-2.79646E-4	-2.48925E-4
-0.14	-1.962E-4	-2.27767E-4	-2.17112E-4	-1.9684E-4	-1.95812E-4	-2.33796E-4	-2.07808E-4
-0.12	-1.59427E-4	-1.915E-4	-1.82725E-4	-1.62105E-4	-1.60713E-4	-1.95421E-4	-1.71942E-4
-0.1	-1.33247E-4	-1.50017E-4	-1.52075E-4	-1.31105E-4	-1.30492E-4	-1.61012E-4	-1.381E-4
-0.08	-1.05587E-4	-1.2305E-4	-1.15342E-4	-1.02125E-4	-1.032E-4	-1.23179E-4	-1.07508E-4
-0.06	-7.57933E-5	-8.66E-5	-8.38543E-5	-7.4015E-5	-7.32417E-5	-8.78583E-5	-7.71333E-5
-0.04	-4.98933E-5	-5.8E-5	-5.3921E-5	-4.831E-5	-4.76793E-5	-5.73583E-5	-5.03667E-5
-0.02	-2.47133E-5	-2.78167E-5	-2.66375E-5	-2.3605E-5	-2.35958E-5	-2.86875E-5	-2.49833E-5
0	-9.33333E-8	1.83333E-7	-9.58333E-8	0	-5.41667E-8	-1.66667E-8	-3.33333E-8
