-0.44	-3.31295E-4	-4.6014E-4	-3.32785E-4	-3.3018E-4	-2.7802E-4	-8.6242E-4	-8.7863E-4	-8.80275E-4	-5.2183E-4	-4.4424E-4
-0.42	-2.9697E-4	-4.295E-4	-3.05345E-4	-3.0922E-4	-2.6031E-4	-8.5437E-4	-8.91185E-4	-7.92045E-4	-4.6725E-4	-4.24745E-4
-0.4	-2.7687E-4	-3.9399E-4	-2.87085E-4	-2.86625E-4	-2.4772E-4	-7.6448E-4	-7.79895E-4	-7.3928E-4	-4.17135E-4	-3.9015E-4
-0.38	-2.61055E-4	-3.5577E-4	-2.4958E-4	-2.08125E-4	-2.0942E-4	-6.5219E-4	-6.75675E-4	-7.14195E-4	-3.63185E-4	-3.83595E-4
-0.36	-2.29425E-4	-3.3853E-4	-2.2715E-4	-2.1528E-4	-2.0468E-4	-6.6813E-4	-6.51975E-4	-6.15625E-4	-3.1732E-4	-3.5222E-4
-0.34	-2.0478E-4	-3.0261E-4	-2.01575E-4	-1.91235E-4	-1.7764E-4	-5.7036E-4	-5.9085E-4	-6.40875E-4	-3.1426E-4	-3.24975E-4
-0.32	-1.886E-4	-2.5291E-4	-1.81485E-4	-1.71845E-4	-1.6028E-4	-5.9091E-4	-5.8646E-4	-5.74785E-4	-2.8532E-4	-3.37275E-4
-0.3	-1.69365E-4	-2.41995E-4	-1.66005E-4	-1.4969E-4	-1.4834E-4	-5.3619E-4	-4.83615E-4	-4.9146E-4	-2.6458E-4	-3.04945E-4
-0.28	-1.6022E-4	-2.124E-4	-1.47345E-4	-1.4355E-4	-1.3778E-4	-5.3503E-4	-4.7142E-4	-4.36735E-4	-2.43575E-4	-2.5337E-4
-0.26	-1.4815E-4	-2.0063E-4	-1.2594E-4	-1.2048E-4	-1.1436E-4	-4.071E-4	-4.55435E-4	-3.8999E-4	-2.1173E-4	-2.33595E-4
-0.24	-1.31285E-4	-1.82365E-4	-1.16585E-4	-1.08195E-4	-1.029E-4	-3.5632E-4	-3.46985E-4	-3.56585E-4	-1.8315E-4	-2.1744E-4
-0.22	-1.2186E-4	-1.48835E-4	-1.01986E-4	-9.41555E-5	-8.9611E-5	-3.6935E-4	-3.51775E-4	-3.2204E-4	-1.72925E-4	-1.7436E-4
-0.2	-1.00722E-4	-1.244E-4	-9.1122E-5	-8.48055E-5	-8.0723E-5	-2.6304E-4	-2.77985E-4	-2.84285E-4	-1.54865E-4	-1.46835E-4
-0.18	-9.26055E-5	-1.1527E-4	-7.9408E-5	-7.04105E-5	-6.9065E-5	-2.5001E-4	-2.414E-4	-2.25985E-4	-1.3634E-4	-1.2235E-4
-0.16	-7.1511E-5	-9.9679E-5	-6.8603E-5	-6.31125E-5	-6.1502E-5	-2.2341E-4	-2.5603E-4	-1.9948E-4	-1.14115E-4	-1.22625E-4
-0.14	-5.9734E-5	-7.18125E-5	-5.61515E-5	-5.0421E-5	-4.9912E-5	-1.7523E-4	-1.65065E-4	-1.801E-4	-9.6672E-5	-1.00744E-4
-0.12	-4.86455E-5	-6.46125E-5	-4.8754E-5	-4.17755E-5	-4.0654E-5	-1.7092E-4	-1.6168E-4	-1.42195E-4	-7.3336E-5	-7.9677E-5
-0.1	-5.2787E-5	-5.59405E-5	-3.8567E-5	-3.2597E-5	-3.2538E-5	-1.151E-4	-1.23785E-4	-9.75935E-5	-6.52525E-5	-7.49455E-5
-0.08	-4.0751E-5	-4.1252E-5	-2.57915E-5	-2.29145E-5	-2.3847E-5	-9.9215E-5	-1.12308E-4	-9.0798E-5	-4.93775E-5	-5.32015E-5
-0.06	-2.9393E-5	-3.28355E-5	-2.00975E-5	-1.79415E-5	-1.8754E-5	-6.998E-5	-7.9234E-5	-5.2241E-5	-3.5249E-5	-4.02415E-5
-0.04	-1.52315E-5	-1.60405E-5	-1.28755E-5	-1.26975E-5	-1.2621E-5	-4.0428E-5	-4.14875E-5	-3.7922E-5	-1.87815E-5	-2.36225E-5
-0.02	-8.2477E-6	-8.6412E-6	-6.13295E-6	-6.4212E-6	-6.2208E-6	-2.5048E-5	-2.36065E-5	-1.8219E-5	-9.6888E-6	-1.5809E-5
0	1.64275E-7	3.1568E-7	1.7456E-7	2.4032E-7	1.2918E-7	-2.1215E-6	-1.68625E-6	-1.13959E-6	1.054E-8	-5.71875E-7
