-0.38	-1.3817E-5	-1.4262E-5	-1.3792E-5	-1.3326E-5	-1.2189E-5	-9.9936E-6	-1.0684E-5	-9.8822E-6	-9.9251E-6	-1.0681E-5	-1.0681E-5	-9.8716E-6	-1.0445E-5	-9.6733E-6
-0.4	-1.5296E-5	-1.554E-5	-1.5133E-5	-1.4729E-5	-1.3191E-5	-1.1485E-5	-1.2261E-5	-1.1672E-5	-1.1881E-5	-1.3426E-5	-1.3426E-5	-1.1089E-5	-1.1294E-5	-1.0978E-5
-0.42	-1.6621E-5	-1.7027E-5	-1.6529E-5	-1.6306E-5	-1.4619E-5	-1.3064E-5	-1.4253E-5	-1.3063E-5	-1.2796E-5	-1.4046E-5	-1.4046E-5	-1.2394E-5	-1.2941E-5	-1.2446E-5
-0.44	-1.832E-5	-1.8966E-5	-1.7818E-5	-1.8738E-5	-1.7024E-5	-1.5536E-5	-1.611E-5	-1.478E-5	-1.4503E-5	-1.6003E-5	-1.6003E-5	-1.4181E-5	-1.4602E-5	-1.4585E-5
-0.46	-2.1008E-5	-2.1789E-5	-2.0261E-5	-2.1537E-5	-2.0181E-5	-1.7712E-5	-1.7963E-5	-1.644E-5	-1.6328E-5	-1.7076E-5	-1.7076E-5	-1.6392E-5	-1.6584E-5	-1.7363E-5
-0.48	-2.4584E-5	-2.3403E-5	-2.208E-5	-2.4303E-5	-2.2938E-5	-1.9942E-5	-2.0106E-5	-1.8588E-5	-1.8276E-5	-1.9989E-5	-1.9989E-5	-1.8652E-5	-1.9557E-5	-1.918E-5
-0.5	-2.7497E-5	-2.6109E-5	-2.4776E-5	-2.7357E-5	-2.4189E-5	-2.265E-5	-2.3167E-5	-2.4171E-5	-2.1012E-5	-2.3368E-5	-2.3368E-5	-2.1619E-5	-2.2614E-5	-2.1642E-5
-0.52	-3.3155E-5	-2.8677E-5	-2.7301E-5	-3.0939E-5	-2.72E-5	-2.6093E-5	-2.7254E-5	-2.6656E-5	-2.4292E-5	-2.5949E-5	-2.5949E-5	-2.3558E-5	-2.5655E-5	-2.4795E-5
-0.54	-3.6575E-5	-3.2027E-5	-3.2023E-5	-3.5295E-5	-3.1496E-5	-2.999E-5	-3.0537E-5	-3.07E-5	-2.8218E-5	-2.9465E-5	-2.9465E-5	-2.7262E-5	-2.8621E-5	-2.7872E-5
-0.56	-4.0949E-5	-3.6581E-5	-3.6447E-5	-3.9487E-5	-3.6601E-5	-3.468E-5	-3.6537E-5	-3.5274E-5	-3.2627E-5	-3.2733E-5	-3.2733E-5	-3.1874E-5	-3.3004E-5	-3.1262E-5
-0.58	-4.725E-5	-4.2503E-5	-4.099E-5	-4.503E-5	-4.2546E-5	-3.9885E-5	-4.3688E-5	-4.1097E-5	-3.6917E-5	-3.7458E-5	-3.7458E-5	-3.6039E-5	-3.7873E-5	-3.5717E-5
-0.6	-4.9338E-5	-4.7593E-5	-4.7082E-5	-5.1099E-5	-4.9482E-5	-4.7233E-5	-5.117E-5	-4.7121E-5	-4.2773E-5	-4.2411E-5	-4.2411E-5	-4.1907E-5	-4.4036E-5	-4.0493E-5
-0.62	-5.744E-5	-6.0961E-5	-5.3866E-5	-5.8999E-5	-5.8665E-5	-5.4428E-5	-5.9173E-5	-5.3538E-5	-4.8781E-5	-4.8507E-5	-4.8507E-5	-4.7919E-5	-5.0929E-5	-4.6427E-5
-0.64	-6.6221E-5	-6.9797E-5	-6.2064E-5	-6.7708E-5	-6.6591E-5	-6.2522E-5	-6.9429E-5	-6.0924E-5	-5.6787E-5	-5.5416E-5	-5.5416E-5	-5.6761E-5	-5.7885E-5	-5.2525E-5
-0.66	-7.4816E-5	-7.2975E-5	-7.1771E-5	-7.6515E-5	-7.5848E-5	-7.2747E-5	-7.8867E-5	-7.0495E-5	-6.5396E-5	-6.2328E-5	-6.2328E-5	-6.4782E-5	-6.5983E-5	-6.1247E-5
-0.68	-8.6511E-5	-8.5493E-5	-8.3772E-5	-8.7942E-5	-8.8678E-5	-8.3611E-5	-9.089E-5	-7.9717E-5	-7.6093E-5	-7.2791E-5	-7.2791E-5	-7.4758E-5	-7.6096E-5	-7.0304E-5
-0.7	-1.0103E-4	-9.8534E-5	-9.9742E-5	-1.0339E-4	-1.0018E-4	-9.8024E-5	-1.0246E-4	-9.2339E-5	-8.6989E-5	-8.3766E-5	-8.3766E-5	-8.6409E-5	-8.6234E-5	-8.1637E-5
-0.72	-1.1627E-4	-1.1528E-4	-1.1316E-4	-1.201E-4	-1.1533E-4	-1.1272E-4	-1.076E-4	-1.0595E-4	-1.0113E-4	-9.6348E-5	-9.6348E-5	-9.8677E-5	-1.0138E-4	-9.337E-5
-0.74	-8.648E-5	-7.5234E-5	-1.3223E-4	-8.2992E-5	-8.1019E-5	-1.3145E-4	-1.2372E-4	-1.2318E-4	-1.1783E-4	-1.117E-4	-1.117E-4	-1.1358E-4	-1.1577E-4	-1.0616E-4
-0.76	-1.6106E-4	-1.5634E-4	-1.0285E-4	-1.573E-4	-1.533E-4	-1.0222E-4	-9.008E-5	-9.1426E-5	-8.2763E-5	-1.302E-4	-1.302E-4	-7.379E-5	-7.1603E-5	-1.21E-4
-0.78	-1.8891E-4	-1.8293E-4	-1.768E-4	-1.8425E-4	-1.7906E-4	-1.7682E-4	-1.672E-4	-1.6471E-4	-1.5733E-4	-9.0303E-5	-9.0303E-5	-1.5863E-4	-1.5441E-4	-8.3486E-5
-0.8	-2.203E-4	-2.1676E-4	-2.0891E-4	-2.1295E-4	-2.0583E-4	-2.0196E-4	-1.9222E-4	-1.9089E-4	-1.804E-4	-1.7421E-4	-1.7421E-4	-1.8471E-4	-1.8209E-4	-1.613E-4
-0.82	-2.6268E-4	-2.5381E-4	-2.4265E-4	-2.4491E-4	-2.4022E-4	-2.3473E-4	-2.2677E-4	-2.1717E-4	-2.1426E-4	-1.9909E-4	-1.9909E-4	-2.1305E-4	-2.1331E-4	-1.8917E-4
-0.84	-3.0515E-4	-2.9807E-4	-2.8281E-4	-2.9815E-4	-2.7611E-4	-2.7629E-4	-2.6418E-4	-2.593E-4	-2.5149E-4	-2.3335E-4	-2.3335E-4	-2.5091E-4	-2.4439E-4	-2.1509E-4
-0.86	-3.5798E-4	-3.5616E-4	-3.3628E-4	-3.4734E-4	-3.3003E-4	-3.2413E-4	-3.0753E-4	-3.008E-4	-2.8814E-4	-2.7113E-4	-2.7113E-4	-2.9292E-4	-2.8316E-4	-2.5481E-4
-0.88	-4.2824E-4	-4.1755E-4	-3.9152E-4	-3.9742E-4	-3.8266E-4	-3.8161E-4	-3.674E-4	-3.4903E-4	-3.4906E-4	-3.2205E-4	-3.2205E-4	-3.4653E-4	-3.3386E-4	-2.9697E-4
-0.9	-5.0503E-4	-4.9483E-4	-4.7623E-4	-4.7022E-4	-4.4795E-4	-4.4809E-4	-4.3036E-4	-4.1005E-4	-3.9541E-4	-3.7292E-4	-3.7292E-4	-4.1874E-4	-3.8901E-4	-3.5671E-4
-0.92	-6.0712E-4	-5.8741E-4	-5.5531E-4	-5.4913E-4	-5.2791E-4	-5.3923E-4	-5.0669E-4	-4.8573E-4	-4.6525E-4	-4.3309E-4	-4.3309E-4	-4.8577E-4	-4.6675E-4	-4.1091E-4
-0.94	-7.1789E-4	-6.9277E-4	-6.5588E-4	-6.5524E-4	-6.2336E-4	-6.3188E-4	-5.9908E-4	-5.6556E-4	-5.5406E-4	-5.2162E-4	-5.2162E-4	-5.7792E-4	-5.4693E-4	-4.9194E-4
-0.96	-8.4787E-4	-8.2748E-4	-7.8774E-4	-7.7485E-4	-7.4153E-4	-7.4701E-4	-7.0538E-4	-6.7624E-4	-6.5945E-4	-6.0938E-4	-6.0938E-4	-6.8876E-4	-6.3694E-4	-5.7772E-4
-0.98	-0.00101	-9.8003E-4	-9.2432E-4	-9.1497E-4	-8.8569E-4	-8.8547E-4	-8.4469E-4	-8.0932E-4	-7.6994E-4	-7.2512E-4	-7.2512E-4	-8.0809E-4	-7.6319E-4	-6.873E-4
-1	-0.00118	-0.00116	-0.0011	-0.00109	-0.00104	-0.00105	-9.9852E-4	-9.6411E-4	-9.4468E-4	-8.5687E-4	-8.5687E-4	-9.6256E-4	-9.153E-4	-8.0566E-4
-0.98	-9.8418E-4	-9.4819E-4	-9.1025E-4	-9.0185E-4	-8.6428E-4	-8.7687E-4	-8.2365E-4	-8.0222E-4	-7.6143E-4	-7.2087E-4	-7.2087E-4	-7.959E-4	-7.5486E-4	-6.6826E-4
-0.96	-8.1774E-4	-7.9498E-4	-7.4516E-4	-7.5342E-4	-7.1898E-4	-7.1947E-4	-7.0173E-4	-6.7684E-4	-6.4131E-4	-6.0892E-4	-6.0892E-4	-6.6376E-4	-6.3523E-4	-5.8493E-4
-0.94	-6.7489E-4	-6.7001E-4	-6.3327E-4	-6.3554E-4	-6.052E-4	-5.9651E-4	-5.8503E-4	-5.5533E-4	-5.4561E-4	-5.0178E-4	-5.0178E-4	-5.5306E-4	-5.3701E-4	-4.8075E-4
-0.92	-5.6426E-4	-5.6365E-4	-5.2274E-4	-5.362E-4	-5.0655E-4	-5.1309E-4	-4.9202E-4	-4.7217E-4	-4.6142E-4	-4.3366E-4	-4.3366E-4	-4.7581E-4	-4.4613E-4	-4.1892E-4
-0.9	-4.7104E-4	-4.6716E-4	-4.4012E-4	-4.5208E-4	-4.2617E-4	-4.2975E-4	-4.1893E-4	-3.9723E-4	-3.9408E-4	-3.6479E-4	-3.6479E-4	-3.9162E-4	-3.7688E-4	-3.6198E-4
-0.88	-4.0711E-4	-3.9899E-4	-3.7024E-4	-3.8887E-4	-3.7014E-4	-3.6133E-4	-3.5903E-4	-3.4142E-4	-3.2753E-4	-3.0931E-4	-3.0931E-4	-3.3567E-4	-3.186E-4	-3.021E-4
-0.86	-3.352E-4	-3.3399E-4	-3.2022E-4	-3.2624E-4	-3.1284E-4	-3.1186E-4	-2.9758E-4	-2.9086E-4	-2.78E-4	-2.7109E-4	-2.7109E-4	-2.8811E-4	-2.7606E-4	-2.5781E-4
-0.84	-2.8619E-4	-2.83E-4	-2.7382E-4	-2.779E-4	-2.6565E-4	-2.6306E-4	-2.5167E-4	-2.4952E-4	-2.3842E-4	-2.3699E-4	-2.3699E-4	-2.4185E-4	-2.352E-4	-2.1791E-4
-0.82	-2.4206E-4	-2.3403E-4	-2.3141E-4	-2.3896E-4	-2.3037E-4	-2.2637E-4	-2.1904E-4	-2.1235E-4	-2.05E-4	-1.9746E-4	-1.9746E-4	-2.1007E-4	-2.0374E-4	-1.854E-4
-0.8	-2.08E-4	-2.0118E-4	-1.9909E-4	-2.0705E-4	-1.9773E-4	-1.968E-4	-1.8885E-4	-1.826E-4	-1.8162E-4	-1.6944E-4	-1.6944E-4	-1.8082E-4	-1.7306E-4	-1.5946E-4
-0.78	-1.7675E-4	-1.7255E-4	-1.6803E-4	-1.7596E-4	-1.6794E-4	-1.7001E-4	-1.579E-4	-1.5668E-4	-1.5621E-4	-1.4896E-4	-1.4896E-4	-1.5506E-4	-1.4967E-4	-1.4446E-4
-0.76	-1.5112E-4	-1.4948E-4	-1.4205E-4	-1.5101E-4	-1.4439E-4	-1.4646E-4	-1.3936E-4	-1.4008E-4	-1.3434E-4	-1.31E-4	-1.31E-4	-1.3552E-4	-1.3187E-4	-1.1287E-4
-0.74	-1.3016E-4	-1.1455E-4	-1.1249E-4	-1.3178E-4	-1.1495E-4	-1.1601E-4	-1.1021E-4	-1.1083E-4	-1.0575E-4	-1.0416E-4	-1.0416E-4	-1.0856E-4	-1.054E-4	-1.0603E-4
-0.72	-1.0569E-4	-1.075E-4	-1.0455E-4	-1.0601E-4	-1.0866E-4	-1.1031E-4	-1.029E-4	-1.0448E-4	-1.0107E-4	-9.8398E-5	-9.8398E-5	-1.014E-4	-9.7717E-5	-9.2764E-5
-0.7	-9.7359E-5	-9.3028E-5	-9.2515E-5	-9.8572E-5	-9.5657E-5	-9.6067E-5	-9.0173E-5	-9.1292E-5	-8.7527E-5	-8.5962E-5	-8.5962E-5	-8.7365E-5	-8.4946E-5	-8.0811E-5
-0.68	-8.548E-5	-8.1054E-5	-8.0687E-5	-8.7761E-5	-8.4033E-5	-8.3559E-5	-7.8215E-5	-7.9814E-5	-7.5805E-5	-7.5213E-5	-7.5213E-5	-7.616E-5	-7.4807E-5	-7.0912E-5
-0.66	-7.5374E-5	-7.0187E-5	-6.9281E-5	-7.6064E-5	-7.2832E-5	-7.3087E-5	-6.8837E-5	-6.993E-5	-6.6364E-5	-6.6223E-5	-6.6223E-5	-6.7644E-5	-6.6834E-5	-6.2205E-5
-0.64	-6.4393E-5	-6.0892E-5	-6.1441E-5	-6.7941E-5	-6.4886E-5	-6.4233E-5	-5.9561E-5	-6.053E-5	-5.7212E-5	-5.863E-5	-5.863E-5	-6.0096E-5	-5.7874E-5	-5.5367E-5
-0.62	-5.5611E-5	-5.3289E-5	-5.3637E-5	-5.9869E-5	-5.5038E-5	-5.5358E-5	-5.2448E-5	-5.3076E-5	-4.9377E-5	-5.0574E-5	-5.0574E-5	-5.2152E-5	-5.1318E-5	-4.8249E-5
-0.6	-4.8859E-5	-4.6282E-5	-4.8382E-5	-5.2317E-5	-5.0008E-5	-4.678E-5	-4.5804E-5	-4.7612E-5	-4.4432E-5	-4.5378E-5	-4.5378E-5	-4.606E-5	-4.539E-5	-4.2004E-5
-0.58	-4.3435E-5	-4.1238E-5	-4.1154E-5	-4.7315E-5	-4.3057E-5	-4.1334E-5	-4.0031E-5	-4.0376E-5	-3.9414E-5	-4.0165E-5	-4.0165E-5	-3.9947E-5	-4.0205E-5	-3.7447E-5
-0.56	-3.8334E-5	-3.6093E-5	-3.7948E-5	-4.2489E-5	-3.7121E-5	-3.6322E-5	-3.5733E-5	-3.5509E-5	-3.3505E-5	-3.4055E-5	-3.4055E-5	-3.5414E-5	-3.5119E-5	-3.295E-5
-0.54	-3.4222E-5	-3.1879E-5	-3.3273E-5	-3.7392E-5	-3.3074E-5	-3.2075E-5	-3.0512E-5	-3.1332E-5	-2.7649E-5	-3.1844E-5	-3.1844E-5	-3.034E-5	-3.04E-5	-2.948E-5
-0.52	-3.0333E-5	-2.7689E-5	-2.9119E-5	-3.3038E-5	-2.9003E-5	-2.6874E-5	-2.6394E-5	-2.7138E-5	-2.4274E-5	-2.7595E-5	-2.7595E-5	-2.6818E-5	-2.7441E-5	-2.5474E-5
-0.5	-2.7124E-5	-2.5166E-5	-2.6395E-5	-2.9551E-5	-2.5182E-5	-2.3072E-5	-2.2627E-5	-2.3541E-5	-2.118E-5	-2.4369E-5	-2.4369E-5	-2.3598E-5	-2.3906E-5	-2.2428E-5
-0.48	-2.3449E-5	-2.1549E-5	-2.3701E-5	-2.6015E-5	-2.1519E-5	-1.9958E-5	-1.8595E-5	-2.0235E-5	-1.8101E-5	-1.9313E-5	-1.9313E-5	-2.1016E-5	-2.0336E-5	-1.9907E-5
-0.46	-2.1372E-5	-1.901E-5	-2.1185E-5	-2.2566E-5	-1.8858E-5	-1.6961E-5	-1.6575E-5	-1.7399E-5	-1.619E-5	-1.6754E-5	-1.6754E-5	-1.8082E-5	-1.82E-5	-1.7923E-5
-0.44	-1.8509E-5	-1.6929E-5	-1.943E-5	-1.95E-5	-1.6808E-5	-1.5408E-5	-1.4583E-5	-1.4911E-5	-1.4353E-5	-1.5312E-5	-1.5312E-5	-1.5575E-5	-1.5127E-5	-1.5939E-5
-0.42	-1.6491E-5	-1.4927E-5	-1.7118E-5	-1.7669E-5	-1.5253E-5	-1.3772E-5	-1.2602E-5	-1.2573E-5	-1.242E-5	-1.3325E-5	-1.3325E-5	-1.3244E-5	-1.3517E-5	-1.4607E-5
-0.4	-1.5063E-5	-1.3179E-5	-1.5442E-5	-1.5332E-5	-1.3699E-5	-1.2051E-5	-1.133E-5	-1.156E-5	-1.1182E-5	-1.2484E-5	-1.2484E-5	-1.1168E-5	-1.1807E-5	-1.1983E-5
-0.38	-1.2792E-5	-1.1685E-5	-1.3469E-5	-1.3842E-5	-1.2162E-5	-1.0807E-5	-8.9949E-6	-1.0926E-5	-9.6042E-6	-1.0296E-5	-1.0296E-5	-9.7681E-6	-1.0423E-5	-1.0486E-5
-0.36	-1.1463E-5	-1.0457E-5	-1.2338E-5	-1.2232E-5	-1.0503E-5	-9.6935E-6	-8.1903E-6	-9.0696E-6	-8.5641E-6	-8.9933E-6	-8.9933E-6	-8.4279E-6	-8.9896E-6	-8.9942E-6
-0.34	-1.0451E-5	-9.46E-6	-1.0866E-5	-1.0802E-5	-9.2479E-6	-7.7516E-6	-7.1128E-6	-7.3943E-6	-7.6962E-6	-8.0071E-6	-8.0071E-6	-7.3139E-6	-7.4823E-6	-8.0456E-6
-0.32	-9.5089E-6	-8.53E-6	-1E-5	-9.7353E-6	-8.3342E-6	-6.2725E-6	-6.1273E-6	-6.2946E-6	-6.6894E-6	-7.0622E-6	-7.0622E-6	-6.5748E-6	-6.6355E-6	-6.9184E-6
-0.3	-8.5033E-6	-7.5491E-6	-8.8666E-6	-8.7746E-6	-7.1386E-6	-5.3134E-6	-5.365E-6	-5.9667E-6	-5.9912E-6	-6.8144E-6	-6.8144E-6	-5.4722E-6	-5.8136E-6	-6.1594E-6
-0.28	-7.5236E-6	-6.8395E-6	-8.2492E-6	-7.7576E-6	-6.2666E-6	-4.5691E-6	-4.2161E-6	-5.2035E-6	-4.9568E-6	-5.8616E-6	-5.8616E-6	-4.6219E-6	-5.0818E-6	-5.1609E-6
-0.26	-6.7144E-6	-6.0951E-6	-7.2529E-6	-7.0456E-6	-5.2998E-6	-4.2621E-6	-3.5489E-6	-4.3236E-6	-4.3232E-6	-4.7268E-6	-4.7268E-6	-3.9442E-6	-4.0075E-6	-4.4979E-6
-0.24	-5.9439E-6	-5.3754E-6	-6.3726E-6	-6.1173E-6	-4.6948E-6	-3.5841E-6	-3.1184E-6	-3.5695E-6	-3.8067E-6	-3.8022E-6	-3.8022E-6	-3.2878E-6	-3.4465E-6	-3.8553E-6
-0.22	-5.636E-6	-4.6595E-6	-5.4864E-6	-5.4177E-6	-4.0525E-6	-3.1E-6	-2.4919E-6	-2.8766E-6	-3.1631E-6	-3.2467E-6	-3.2467E-6	-2.7163E-6	-2.6679E-6	-3.3639E-6
-0.2	-4.6641E-6	-4.0841E-6	-4.7044E-6	-4.6326E-6	-3.4624E-6	-2.4926E-6	-2.3662E-6	-3.1131E-6	-3.034E-6	-3.248E-6	-3.248E-6	-2.2854E-6	-2.4651E-6	-2.7699E-6
-0.18	-3.9762E-6	-3.4575E-6	-4.1868E-6	-3.8523E-6	-2.9873E-6	-2.0294E-6	-1.6163E-6	-2.6239E-6	-2.3623E-6	-2.6223E-6	-2.6223E-6	-1.9949E-6	-2.1249E-6	-2.3481E-6
-0.16	-3.2925E-6	-2.9357E-6	-3.6939E-6	-3.2039E-6	-2.4638E-6	-1.9872E-6	-1.3896E-6	-2.0584E-6	-1.9821E-6	-2.3361E-6	-2.3361E-6	-1.681E-6	-1.5608E-6	-1.9155E-6
-0.14	-2.4625E-6	-2.3516E-6	-2.925E-6	-2.7699E-6	-2.0205E-6	-1.7034E-6	-1.3017E-6	-1.4785E-6	-1.6061E-6	-1.1928E-6	-1.1928E-6	-1.2554E-6	-1.1722E-6	-1.4605E-6
-0.12	-2.4486E-6	-1.8519E-6	-2.3312E-6	-2.1333E-6	-1.5595E-6	-1.3051E-6	-7.2995E-7	-1.0584E-6	-1.07E-6	-1.2185E-6	-1.2185E-6	-9.6086E-7	-9.7735E-7	-1.1102E-6
-0.1	-1.6884E-6	-1.379E-6	-1.8381E-6	-1.5786E-6	-1.1357E-6	-6.9351E-7	-7.7086E-7	-1.1719E-6	-1.0591E-6	-1.4666E-6	-1.4666E-6	-5.9298E-7	-6.9449E-7	-8.475E-7
-0.08	-1.234E-6	-9.3752E-7	-1.3651E-6	-1.2075E-6	-7.8557E-7	-2.3926E-7	-5.3764E-8	-5.8573E-7	-4.4713E-7	-5.6615E-7	-5.6615E-7	-3.5385E-7	-3.8502E-7	-5.2114E-7
-0.06	-5.5197E-7	-4.7657E-7	-7.4898E-7	-6.5516E-7	-3.0208E-7	-3.7305E-7	1.2058E-7	-2.5832E-7	-1.2464E-7	-4.7322E-7	-4.7322E-7	-2.3176E-8	1.2361E-7	-1.8409E-7
-0.04	7.7464E-8	-8.0366E-9	-2.2985E-7	-1.5234E-7	6.5892E-8	-1.2838E-8	2.3617E-7	2.5494E-7	6.6314E-8	4.2975E-7	4.2975E-7	2.4018E-7	3.804E-7	1.1302E-7
-0.02	1.9989E-7	4.4968E-7	2.6516E-7	3.642E-7	4.6025E-7	4.3034E-7	5.6594E-7	4.0701E-7	4.9448E-7	5.6199E-7	5.6199E-7	5.3168E-7	5.3726E-7	4.3891E-7
0	8.8792E-7	8.6267E-7	8.0899E-7	8.9877E-7	8.5378E-7	9.1937E-7	5.6869E-7	5.0216E-7	4.6336E-7	9.598E-8	9.598E-8	6.9787E-7	7.5276E-7	6.9389E-7
