Energy	lambda	cap	A	QWidth	T0	T1	error
8.299652e-01	9.320739e-01	1.708590e-01	-7.656606e-02	5.782131e-01	2.980000e+02	3.000000e+02	2.36078
1.258129e-01	4.300865e-01	-3.870943e-02	-8.051327e-01	7.591753e-01	2.980000e+02	3.000000e+02	2.39092
7.416238e-01	7.948620e-01	6.237357e-01	-3.990678e-01	4.966831e-01	2.980000e+02	3.000000e+02	2.37751
6.722223e-01	1.106385e+00	-5.715649e-01	-4.200809e-01	7.683415e-02	2.980000e+02	3.000000e+02	2.99744
3.673643e-01	1.232516e+00	-1.074744e+00	-3.076106e-01	5.100628e-01	2.980000e+02	3.000000e+02	3.00454
6.662682e-01	1.150908e+00	-6.866143e-01	-7.677513e-01	6.497674e-01	2.980000e+02	3.000000e+02	2.85247
7.255477e-01	3.493933e-01	-4.576602e-01	-1.136869e-01	4.702024e-01	2.980000e+02	3.000000e+02	2.36740
6.945322e-01	1.453807e+00	-1.019647e-01	-5.035305e-01	5.827358e-01	2.980000e+02	3.000000e+02	2.76136
3.305669e-01	3.927550e-01	-8.262794e-02	-7.692413e-01	3.212867e-01	2.980000e+02	3.000000e+02	2.19137
6.102102e-01	1.034588e+00	-5.230811e-01	-2.513166e-01	8.528916e-01	2.980000e+02	3.000000e+02	2.83806
9.177374e-01	3.493101e-01	9.063465e-01	-1.238094e-01	6.748306e-01	2.980000e+02	3.000000e+02	2.34970
9.880092e-01	6.165949e-01	4.667560e-01	-9.087136e-01	5.158598e-01	2.980000e+02	3.000000e+02	2.35217
6.074842e-01	1.203021e+00	1.321722e+00	-2.113325e-01	3.035560e-01	2.980000e+02	3.000000e+02	2.37129
5.979376e-01	8.529881e-01	-5.017552e-01	-4.595022e-01	6.637228e-01	2.980000e+02	3.000000e+02	2.58303
7.716971e-01	1.034726e+00	1.230308e+00	-7.016068e-01	7.010420e-03	2.980000e+02	3.000000e+02	2.25370
8.048145e-01	9.821731e-01	-6.016929e-01	-4.477542e-01	6.382224e-01	2.980000e+02	3.000000e+02	2.45319
3.636317e-01	2.903151e-01	-6.256955e-01	-5.285900e-01	3.652009e-01	2.980000e+02	3.000000e+02	2.12583
6.841410e-01	6.140758e-01	-4.879609e-01	-2.995699e-01	7.020582e-01	2.980000e+02	3.000000e+02	1.72924
7.286378e-02	8.195981e-01	-6.778003e-01	-2.904636e-01	4.741839e-01	2.980000e+02	3.000000e+02	2.51053
3.018752e-01	8.113766e-01	-2.380692e-01	-4.598276e-01	5.935388e-01	2.980000e+02	3.000000e+02	2.81983
5.705924e-01	2.371475e-01	-1.205051e+00	-4.253916e-01	6.550019e-01	2.980000e+02	3.000000e+02	2.34267
4.955471e-01	7.476362e-01	-7.326682e-01	-3.976691e-01	7.353682e-01	2.980000e+02	3.000000e+02	2.91626
8.126626e-01	7.945883e-01	1.502693e-01	-1.419790e-01	9.117092e-01	2.980000e+02	3.000000e+02	2.38941
9.709330e-01	8.574483e-01	4.458786e-02	-2.223003e-01	8.345590e-01	2.980000e+02	3.000000e+02	2.39195
7.089503e-01	7.035291e-01	3.097790e-01	-7.811105e-01	1.364592e-01	2.980000e+02	3.000000e+02	2.38192
7.976786e-01	6.994472e-01	-2.804621e-03	-3.336987e-01	2.735124e-01	2.980000e+02	3.000000e+02	2.38781
7.708632e-01	3.733431e-01	1.582866e+00	-1.977170e-01	5.268526e-01	2.980000e+02	3.000000e+02	2.34970
5.745251e-01	9.665460e-01	-2.302214e-01	-1.056317e-01	8.788946e-01	2.980000e+02	3.000000e+02	2.51760
1.313579e-01	1.316684e-01	-1.099206e+00	-2.269802e-01	7.120285e-01	2.980000e+02	3.000000e+02	2.34990
4.075083e-01	7.473397e-01	-3.807775e-01	-4.924168e-01	6.284416e-01	2.980000e+02	3.000000e+02	2.68941
7.859510e-01	3.237281e-01	-5.914917e-01	-8.055089e-02	8.485544e-01	2.980000e+02	3.000000e+02	2.38679
7.663779e-01	9.390679e-01	3.948362e-01	-2.258119e-01	2.908955e-01	2.980000e+02	3.000000e+02	2.38876
2.140513e-01	6.949629e-01	-5.256535e-01	-2.547503e-01	5.486549e-01	2.980000e+02	3.000000e+02	2.80793
9.945186e-01	5.993442e-01	-1.572640e+00	-3.810773e-01	9.490835e-01	2.980000e+02	3.000000e+02	2.70999
7.770906e-01	4.168354e-01	-8.646754e-01	-2.685193e-01	2.406934e-01	2.980000e+02	3.000000e+02	2.46312
9.404950e-01	1.324167e-01	-1.587486e+00	-5.514146e-01	7.519533e-01	2.980000e+02	3.000000e+02	2.20538
9.053060e-01	8.736369e-01	5.708816e-01	-8.057304e-02	2.983234e-01	2.980000e+02	3.000000e+02	2.35880
7.862028e-01	1.256745e+00	-4.856925e-01	-1.471946e-01	4.053648e-01	2.980000e+02	3.000000e+02	2.86023
2.625774e-01	4.392786e-01	9.128884e-01	-5.259858e-01	6.053406e-01	2.980000e+02	3.000000e+02	2.36720
3.348469e-01	1.367087e-01	-8.544031e-01	-4.183158e-01	6.269381e-01	2.980000e+02	3.000000e+02	2.36802
5.896711e-01	5.442824e-01	-4.304231e-02	-8.446346e-02	4.519596e-01	2.980000e+02	3.000000e+02	2.35794
6.794557e-01	4.114201e-01	-1.416816e-01	-1.493116e-01	4.450556e-01	2.980000e+02	3.000000e+02	2.39318
4.720728e-01	2.167655e-01	-6.115611e-01	-5.670236e-01	5.434752e-01	2.980000e+02	3.000000e+02	2.16079
4.612192e-01	1.032974e+00	5.151036e-01	-9.142293e-01	2.036215e-01	2.980000e+02	3.000000e+02	2.39822
8.689370e-01	8.239474e-01	1.601621e-01	-5.044332e-01	5.604569e-01	2.980000e+02	3.000000e+02	2.39151
6.316792e-01	6.120491e-01	-8.000987e-01	-1.412330e-01	8.722105e-01	2.980000e+02	3.000000e+02	2.67927
7.151627e-01	4.467029e-01	1.944384e-01	-2.687553e-01	7.152255e-01	2.980000e+02	3.000000e+02	2.35741
1.559342e-01	1.749848e-01	-8.407272e-01	-4.736823e-01	6.940232e-01	2.980000e+02	3.000000e+02	2.38280
3.135229e-01	7.604800e-01	-1.569962e-01	-7.281266e-01	4.307915e-01	2.980000e+02	3.000000e+02	2.60869
6.638946e-01	3.792200e-01	8.824514e-01	-9.441133e-01	4.431443e-01	2.980000e+02	3.000000e+02	2.35008
6.958690e-01	5.799632e-01	-1.004574e+00	-3.079634e-01	6.206390e-01	2.980000e+02	3.000000e+02	2.73141
8.743279e-01	5.902828e-01	-1.452061e+00	-6.647114e-01	9.088461e-01	2.980000e+02	3.000000e+02	2.59526
6.024006e-01	8.119926e-01	-1.176284e-01	-2.622613e-01	9.941606e-01	2.980000e+02	3.000000e+02	1.82264
5.132451e-01	5.056862e-01	4.446787e-01	-5.823254e-01	9.098775e-01	2.980000e+02	3.000000e+02	2.38394
6.114970e-01	9.707920e-01	2.168411e-01	-4.487845e-01	3.382166e-01	2.980000e+02	3.000000e+02	2.10682
6.741167e-01	8.138195e-01	2.165235e-01	-2.929709e-01	3.213954e-01	2.980000e+02	3.000000e+02	2.36007
7.017963e-01	5.104656e-01	-8.502228e-01	-2.294520e-01	6.504826e-01	2.980000e+02	3.000000e+02	2.43977
5.282828e-01	3.853007e-01	1.459355e-01	-2.466252e-01	7.925762e-01	2.980000e+02	3.000000e+02	2.38003
2.702877e-01	3.696880e-01	-1.645160e+00	-4.045885e-01	7.574868e-01	2.980000e+02	3.000000e+02	2.36708
8.578015e-01	3.440804e-01	-1.473149e-03	-6.764656e-01	4.527678e-01	2.980000e+02	3.000000e+02	2.35005
6.299827e-01	9.212009e-01	8.099337e-02	-7.580124e-01	7.226854e-01	2.980000e+02	3.000000e+02	1.97191
6.963498e-01	4.922571e-01	-6.682919e-01	-1.100939e-01	8.547878e-01	2.980000e+02	3.000000e+02	1.65715
4.488997e-01	7.941567e-01	-5.552525e-01	-2.324766e-01	9.669310e-01	2.980000e+02	3.000000e+02	2.88807
8.678769e-01	1.074142e+00	3.381141e-01	-5.467308e-01	1.996559e-01	2.980000e+02	3.000000e+02	2.34688
7.098981e-01	3.877870e-01	-9.013176e-01	-1.592634e-01	6.160389e-01	2.980000e+02	3.000000e+02	2.38003
4.644475e-01	7.128519e-01	1.540177e-01	-3.846350e-01	6.249105e-01	2.980000e+02	3.000000e+02	2.15665
6.800480e-01	7.131982e-01	5.854895e-01	-1.494595e-01	8.517544e-01	2.980000e+02	3.000000e+02	2.37411
7.330528e-01	8.546681e-01	-9.873457e-01	-1.634908e-01	7.717572e-01	2.980000e+02	3.000000e+02	2.96669
6.496843e-01	2.963545e-01	3.087807e-01	-6.952987e-01	8.885384e-01	2.980000e+02	3.000000e+02	2.34991
7.817917e-01	8.762938e-02	-8.905883e-01	-9.925422e-02	1.420795e-01	2.980000e+02	3.000000e+02	2.30929
5.948915e-01	7.095969e-01	-1.315230e+00	-1.766530e-01	8.204896e-01	2.980000e+02	3.000000e+02	2.67490
5.460869e-01	3.851676e-01	-1.038745e+00	-1.560601e-01	4.518500e-01	2.980000e+02	3.000000e+02	2.44044
6.584554e-01	5.448267e-01	4.187466e-01	-1.756903e-01	8.554487e-01	2.980000e+02	3.000000e+02	2.36269
7.528119e-01	4.927030e-01	6.597316e-01	-7.422035e-01	8.225848e-01	2.980000e+02	3.000000e+02	2.35044
4.401980e-01	8.433163e-01	-6.041154e-01	-1.325003e-01	9.723761e-01	2.980000e+02	3.000000e+02	3.00494
3.180832e-01	4.758535e-01	-1.784057e+00	-1.077939e-01	4.817209e-01	2.980000e+02	3.000000e+02	2.35473
8.602091e-01	1.376072e-01	-3.822092e-01	-1.970874e-01	6.646146e-01	2.980000e+02	3.000000e+02	2.34971
6.963498e-01	4.922571e-01	-7.787573e-01	-6.373229e-01	3.305101e-01	2.980000e+02	3.000000e+02	2.14002
6.658854e-01	4.069332e-01	7.654914e-01	-8.866001e-02	6.936869e-01	2.980000e+02	3.000000e+02	2.34970
8.249828e-01	5.944102e-01	-1.074744e+00	-4.980066e-02	4.036522e-01	2.980000e+02	3.000000e+02	2.74870
9.474934e-01	1.372660e+00	-2.976166e-03	-7.677513e-01	5.690804e-01	2.980000e+02	3.000000e+02	1.94835
6.424665e-01	8.654905e-01	-4.576602e-01	-4.801927e-01	8.959771e-01	2.980000e+02	3.000000e+02	2.40386
1.091175e-01	1.297224e+00	7.551180e-01	-5.009577e-02	8.008052e-01	2.980000e+02	3.000000e+02	2.65982
7.960948e-01	3.927550e-01	6.122890e-01	-6.433022e-01	7.650842e-01	2.980000e+02	3.000000e+02	2.34971
8.835841e-01	6.723782e-01	-6.331043e-01	-1.283218e-01	8.943623e-01	2.980000e+02	3.000000e+02	1.98588
9.177374e-01	1.007383e+00	7.680499e-01	-1.688495e-01	8.794779e-01	2.980000e+02	3.000000e+02	2.37470
1.762771e-01	5.128415e-01	8.205908e-03	-2.260434e-01	5.158598e-01	2.980000e+02	3.000000e+02	2.30243
1.741416e-01	9.509642e-01	-2.745644e-01	-5.257443e-02	9.301396e-01	2.980000e+02	3.000000e+02	3.12743
8.614873e-01	9.001733e-01	-1.949661e+00	-4.557563e-03	2.045856e-02	2.980000e+02	3.000000e+02	2.39341
4.403164e-01	8.223490e-01	1.591545e+00	-3.445446e-01	9.413636e-01	2.980000e+02	3.000000e+02	2.35714
2.818931e-01	9.821731e-01	6.451783e-01	-6.806196e-01	7.613624e-01	2.980000e+02	3.000000e+02	2.21665
4.909118e-01	5.361623e-01	-9.205395e-01	-5.708020e-01	9.243616e-01	2.980000e+02	3.000000e+02	2.75678
9.993109e-01	7.838044e-01	-1.794518e-01	-3.032738e-02	5.762840e-01	2.980000e+02	3.000000e+02	2.38324
1.297654e-01	6.818619e-01	1.724745e+00	-1.046260e-01	4.324586e-01	2.980000e+02	3.000000e+02	2.35062
6.476318e-01	8.153872e-01	-2.380692e-01	-8.416701e-01	8.557126e-01	2.980000e+02	3.000000e+02	1.79043
3.927340e-01	9.055726e-01	-1.272724e+00	-2.777497e-01	9.002451e-01	2.980000e+02	3.000000e+02	2.65375
8.750416e-01	6.829431e-01	-7.433041e-02	-7.497757e-01	7.841481e-01	2.980000e+02	3.000000e+02	2.39386
2.638315e-01	2.307528e-01	1.661042e+00	-3.915571e-01	6.735188e-01	2.980000e+02	3.000000e+02	2.34970
9.317059e-01	1.570145e-01	4.458786e-02	-5.685095e-01	8.345590e-01	2.980000e+02	3.000000e+02	2.34970
8.512494e-01	1.414876e-01	-3.296662e-01	-1.497695e-01	7.436295e-02	2.980000e+02	3.000000e+02	2.34989
7.816833e-01	1.215739e+00	9.535656e-01	-3.249043e-01	7.575653e-01	2.980000e+02	3.000000e+02	2.38597
4.327724e-01	3.733431e-01	1.582866e+00	-2.514507e-01	5.268526e-01	2.980000e+02	3.000000e+02	2.34970
7.504851e-01	1.176214e+00	9.853648e-03	-9.757351e-01	4.906208e-01	2.980000e+02	3.000000e+02	2.04748
3.763294e-01	4.766252e-03	-1.048043e+00	-1.809010e-01	7.635607e-01	2.980000e+02	3.000000e+02	2.34979
9.998893e-01	1.885317e-01	-1.074187e+00	-6.138727e-01	8.170762e-01	2.980000e+02	3.000000e+02	2.36451
4.531594e-01	4.011019e-01	-4.700081e-01	-5.218801e-01	7.668779e-01	2.980000e+02	3.000000e+02	1.66664
5.481212e-01	5.043970e-01	-1.421752e+00	-3.392687e-01	2.485259e-01	2.980000e+02	3.000000e+02	2.54421
5.280052e-01	8.659057e-01	5.231936e-01	-2.284621e-01	5.486549e-01	2.980000e+02	3.000000e+02	2.35765
6.425727e-01	8.132848e-01	-4.939430e-01	-1.570843e-01	9.559111e-01	2.980000e+02	3.000000e+02	2.46293
8.296149e-01	8.040131e-01	-3.656879e-01	-8.717304e-01	7.205659e-01	2.980000e+02	3.000000e+02	2.20512
9.404950e-01	1.324167e-01	1.477433e+00	-9.814180e-02	6.303619e-01	2.980000e+02	3.000000e+02	2.34970
4.644009e-01	9.749822e-01	5.708816e-01	-4.743831e-02	2.983234e-01	2.980000e+02	3.000000e+02	2.34053
7.719546e-01	6.546620e-01	-7.548233e-01	-2.713612e-01	8.448779e-02	2.980000e+02	3.000000e+02	2.83299
2.625774e-01	1.126519e+00	1.649970e+00	-6.049326e-01	5.664807e-01	2.980000e+02	3.000000e+02	2.34359
9.620145e-01	1.367087e-01	-5.185973e-01	-4.882516e-01	9.762843e-01	2.980000e+02	3.000000e+02	2.34970
8.358775e-01	7.676950e-01	-1.658443e+00	-6.383809e-01	2.875994e-01	2.980000e+02	3.000000e+02	2.68897
5.212321e-01	6.066376e-01	1.871390e+00	-4.280617e-01	3.248339e-01	2.980000e+02	3.000000e+02	2.34976
7.068840e-01	9.500296e-01	1.167534e+00	-8.119714e-01	1.560869e-01	2.980000e+02	3.000000e+02	2.33927
5.579009e-01	7.164035e-01	3.930624e-01	-6.297877e-01	2.036215e-01	2.980000e+02	3.000000e+02	2.36369
7.056222e-01	7.660981e-01	-1.247054e+00	-3.845759e-01	6.647997e-01	2.980000e+02	3.000000e+02	2.91330
4.705330e-01	1.463472e+00	3.676709e-02	-6.827365e-01	2.515654e-01	2.980000e+02	3.000000e+02	2.94878
8.237273e-02	1.020936e+00	-1.466762e+00	-6.009959e-01	1.711938e-01	2.980000e+02	3.000000e+02	2.83129
7.319738e-01	3.470282e-01	-6.785768e-01	-9.636689e-02	5.890354e-01	2.980000e+02	3.000000e+02	2.14915
2.443850e-01	4.688100e-01	3.550970e-01	-3.688016e-02	5.911058e-01	2.980000e+02	3.000000e+02	2.37179
5.173976e-01	1.406160e+00	-5.679256e-01	-9.441133e-01	6.625034e-01	2.980000e+02	3.000000e+02	3.08846
4.277668e-01	6.679786e-01	-1.637318e+00	-2.660525e-01	9.931523e-01	2.980000e+02	3.000000e+02	2.27407
6.544687e-01	7.645782e-01	-1.301421e+00	-7.220493e-01	3.822541e-01	2.980000e+02	3.000000e+02	2.80105
7.938730e-01	8.277096e-01	1.929107e-01	-2.622613e-01	8.503416e-01	2.980000e+02	3.000000e+02	2.38330
7.826808e-01	1.229715e+00	-1.072762e-01	-6.324407e-01	2.991174e-01	2.980000e+02	3.000000e+02	2.24449
6.114970e-01	5.601270e-01	-1.057673e+00	-3.536038e-01	3.382166e-01	2.980000e+02	3.000000e+02	2.62561
2.304642e-02	2.074710e-01	8.628048e-01	-4.270006e-01	4.893765e-01	2.980000e+02	3.000000e+02	2.35625
8.798189e-01	1.368235e+00	3.951087e-01	-6.994038e-01	9.603604e-01	2.980000e+02	3.000000e+02	2.03003
3.173658e-01	2.199240e-01	1.717886e+00	-1.159731e-01	5.287392e-01	2.980000e+02	3.000000e+02	2.34970
1.385846e-01	1.371897e+00	1.282103e+00	-7.896320e-02	8.187153e-01	2.980000e+02	3.000000e+02	2.18537
8.698603e-01	3.440804e-01	-5.410633e-01	-6.764656e-01	2.929621e-01	2.980000e+02	3.000000e+02	2.37461
6.541565e-01	2.206187e-01	8.099337e-02	-7.258188e-01	4.666121e-01	2.980000e+02	3.000000e+02	2.34980
8.573846e-01	2.694149e-01	-2.129312e-01	-3.733611e-01	7.020582e-01	2.980000e+02	3.000000e+02	2.35010
5.219150e-01	3.542200e-01	-1.556681e+00	-1.044917e-02	5.084971e-01	2.980000e+02	3.000000e+02	2.36477
9.271155e-01	3.040529e-01	-6.486931e-02	-1.087382e-01	1.996559e-01	2.980000e+02	3.000000e+02	2.34975
7.098981e-01	7.385994e-01	5.665386e-01	-4.271747e-01	5.351683e-01	2.980000e+02	3.000000e+02	2.37916
7.365936e-01	1.153447e+00	-1.142585e+00	-1.819316e-01	6.231372e-01	2.980000e+02	3.000000e+02	3.15928
7.160518e-01	3.015943e-01	5.854895e-01	-2.955841e-01	8.517544e-01	2.980000e+02	3.000000e+02	2.34970
6.162948e-01	4.940102e-01	-9.295634e-01	-1.443792e-01	7.567905e-01	2.980000e+02	3.000000e+02	2.69157
3.415873e-01	2.976554e-02	-1.371212e+00	-4.506455e-01	4.915327e-01	2.980000e+02	3.000000e+02	2.35003
6.021188e-01	7.214176e-01	5.259687e-01	-8.115082e-01	7.174902e-01	2.980000e+02	3.000000e+02	2.38873
6.297225e-01	7.095969e-01	-2.186515e-02	-2.469498e-01	5.210813e-01	2.980000e+02	3.000000e+02	2.25596
5.947814e-01	1.372323e+00	7.862030e-01	-8.390811e-03	4.518500e-01	2.980000e+02	3.000000e+02	2.25491
9.377176e-01	6.344990e-01	-5.736281e-01	-1.572050e-01	6.589100e-01	2.980000e+02	3.000000e+02	2.25428
7.175523e-01	1.359761e-02	-9.872587e-01	-2.075807e-01	9.446430e-01	2.980000e+02	3.000000e+02	2.35671
6.472140e-01	7.219995e-01	-4.393154e-01	-8.187888e-01	9.723761e-01	2.980000e+02	3.000000e+02	1.70185
8.311034e-01	1.050968e+00	-4.875534e-01	-2.684990e-01	4.817209e-01	2.980000e+02	3.000000e+02	2.47417
8.391573e-01	1.376072e-01	-1.380340e+00	-9.973179e-01	4.622335e-01	2.980000e+02	3.000000e+02	2.36702
6.963498e-01	6.582633e-01	-6.682919e-01	-2.775136e-01	9.592637e-01	2.980000e+02	3.000000e+02	2.18669
9.823818e-01	8.291331e-01	-1.799295e-01	-2.967181e-01	5.212969e-01	2.980000e+02	3.000000e+02	2.36635
6.943153e-01	2.546797e-02	9.843563e-01	-4.824678e-01	5.289849e-01	2.980000e+02	3.000000e+02	2.34970
8.734077e-01	4.685531e-01	7.017106e-01	-3.885299e-01	6.539283e-02	2.980000e+02	3.000000e+02	2.34983
8.243549e-01	5.668200e-01	9.116480e-01	-3.584762e-01	6.822606e-01	2.980000e+02	3.000000e+02	2.34973
6.707831e-01	2.346530e-02	-1.411260e+00	-2.710863e-01	8.546441e-01	2.980000e+02	3.000000e+02	2.35463
9.412668e-01	3.927550e-01	-8.262794e-02	-7.692413e-01	3.212867e-01	2.980000e+02	3.000000e+02	2.35038
3.356031e-01	4.106331e-01	-3.233537e-01	-1.283218e-01	8.943623e-01	2.980000e+02	3.000000e+02	2.19610
4.826195e-01	6.513826e-01	3.781788e-01	-3.608419e-02	5.587797e-01	2.980000e+02	3.000000e+02	2.39012
6.761394e-01	3.559332e-01	8.205908e-03	-4.761512e-01	5.029504e-01	2.980000e+02	3.000000e+02	2.36109
8.231586e-01	8.801283e-01	-2.745644e-01	-4.129352e-01	8.104096e-01	2.980000e+02	3.000000e+02	2.03033
4.198045e-01	1.061046e+00	-2.929681e-01	-1.437514e-01	8.289786e-01	2.980000e+02	3.000000e+02	2.94085
9.077982e-01	6.186952e-01	-1.065639e+00	-6.388716e-01	6.905397e-01	2.980000e+02	3.000000e+02	1.91727
9.125388e-01	5.771326e-02	-1.608169e+00	-2.949883e-01	7.613624e-01	2.980000e+02	3.000000e+02	2.33687
5.393705e-01	2.477293e-01	-6.655149e-01	-8.351557e-02	4.915569e-01	2.980000e+02	3.000000e+02	2.06788
7.927995e-01	1.091714e-01	-1.409471e+00	-9.079707e-01	7.314765e-01	2.980000e+02	3.000000e+02	2.35176
8.772928e-01	8.794642e-01	1.504209e-01	-1.493336e-01	4.324586e-01	2.980000e+02	3.000000e+02	2.38789
7.426779e-01	8.153872e-01	-6.226656e-01	-2.372556e-01	8.673854e-01	2.980000e+02	3.000000e+02	2.38859
7.932599e-01	3.628539e-01	-1.605037e+00	-8.638199e-01	6.550019e-01	2.980000e+02	3.000000e+02	2.25733
7.515045e-01	7.103033e-01	-7.012930e-01	-5.789093e-01	7.423147e-01	2.980000e+02	3.000000e+02	1.94562
6.595642e-01	3.568871e-01	-1.431896e+00	-5.457551e-01	7.188460e-01	2.980000e+02	3.000000e+02	2.41713
5.284836e-01	1.570145e-01	4.458786e-02	-4.377035e-01	3.438537e-01	2.980000e+02	3.000000e+02	2.34988
4.036341e-01	3.963500e-01	-1.699854e+00	-5.179098e-01	9.437600e-01	2.980000e+02	3.000000e+02	2.37676
2.608908e-01	8.873775e-02	-4.016068e-01	-3.944848e-01	1.425245e-02	2.980000e+02	3.000000e+02	2.38588
7.708632e-01	3.902067e-01	-1.185563e+00	-1.977170e-01	7.349602e-01	2.980000e+02	3.000000e+02	2.45559
8.325542e-01	3.475297e-01	-1.222330e+00	-2.790086e-01	4.906208e-01	2.980000e+02	3.000000e+02	2.23240
8.484233e-01	1.221614e+00	8.502505e-02	-3.740359e-01	5.275220e-01	2.980000e+02	3.000000e+02	1.92375
9.998893e-01	1.007264e+00	-1.284243e+00	-4.993985e-02	8.972506e-01	2.980000e+02	3.000000e+02	2.99382
4.531594e-01	4.011019e-01	-4.700081e-01	-2.105113e-01	4.886085e-01	2.980000e+02	3.000000e+02	2.21346
8.530071e-01	1.283163e+00	-7.266761e-01	-1.751749e-01	7.004134e-01	2.980000e+02	3.000000e+02	2.93173
8.094166e-01	6.767113e-02	-3.159629e-01	-2.610849e-01	8.265296e-01	2.980000e+02	3.000000e+02	2.34970
4.859772e-01	1.028343e+00	1.057800e+00	-4.089921e-01	5.902305e-01	2.980000e+02	3.000000e+02	2.37478
1.415331e-01	1.494818e-01	-9.347917e-01	-1.799914e-01	7.436917e-01	2.980000e+02	3.000000e+02	2.35330
6.470694e-01	8.317266e-01	-1.271203e+00	-4.328369e-01	7.635940e-01	2.980000e+02	3.000000e+02	2.97075
5.279896e-01	9.749822e-01	-3.901515e-01	-4.743831e-02	7.574321e-01	2.980000e+02	3.000000e+02	2.82643
4.209169e-01	2.785917e-01	9.349847e-01	-1.350077e-01	6.399361e-01	2.980000e+02	3.000000e+02	2.34970
6.299300e-01	4.392786e-01	-3.720910e-01	-2.781121e-01	5.907627e-01	2.980000e+02	3.000000e+02	2.28686
2.103324e-01	7.803272e-01	-5.185973e-01	-7.989914e-01	8.931707e-01	2.980000e+02	3.000000e+02	3.00988
5.896711e-01	6.040284e-01	-4.304231e-02	-8.972086e-01	9.259540e-01	2.980000e+02	3.000000e+02	2.32244
2.585472e-01	3.085743e-01	1.871390e+00	-6.437028e-01	6.918175e-02	2.980000e+02	3.000000e+02	2.35046
8.808037e-01	8.287975e-01	-4.825003e-01	-5.670236e-01	7.329155e-01	2.980000e+02	3.000000e+02	2.03329
9.918132e-02	2.449784e-01	-1.576048e+00	-2.931681e-01	7.625547e-01	2.980000e+02	3.000000e+02	2.34975
3.761992e-01	4.061952e-01	-3.151477e-01	-3.803000e-01	1.137509e-01	2.980000e+02	3.000000e+02	2.29064
7.756866e-01	1.464267e+00	-2.506770e-01	-7.007202e-01	6.681410e-01	2.980000e+02	3.000000e+02	2.74429
4.932976e-01	6.185210e-01	-1.121970e+00	-3.357282e-01	8.056530e-01	2.980000e+02	3.000000e+02	2.69879
5.280353e-01	2.427426e-01	2.415878e-01	-4.867238e-03	8.150648e-01	2.980000e+02	3.000000e+02	2.35000
8.551538e-01	1.074592e+00	-3.221830e-02	-4.597453e-01	6.569878e-01	2.980000e+02	3.000000e+02	2.04503
6.389977e-01	1.061227e+00	-6.673309e-01	-9.441133e-01	7.804136e-01	2.980000e+02	3.000000e+02	2.74792
4.718709e-01	5.412857e-01	-1.276782e+00	-7.880730e-02	9.958681e-01	2.980000e+02	3.000000e+02	2.22192
5.298588e-01	7.645782e-01	-1.449656e-01	-5.298502e-02	3.404168e-01	2.980000e+02	3.000000e+02	2.06362
3.688381e-01	4.444779e-01	-8.535245e-01	-2.622613e-01	9.154087e-01	2.980000e+02	3.000000e+02	2.45928
5.253655e-01	7.884034e-01	4.446787e-01	-3.083238e-01	9.353403e-01	2.980000e+02	3.000000e+02	2.34942
5.055790e-01	4.596491e-01	-9.917797e-02	-3.186206e-01	3.857147e-01	2.980000e+02	3.000000e+02	2.32767
3.020837e-01	1.561019e-01	-4.425561e-01	-4.270006e-01	6.658719e-01	2.980000e+02	3.000000e+02	1.71330
8.798189e-01	6.211274e-02	-6.427502e-01	-6.994038e-01	8.119178e-01	2.980000e+02	3.000000e+02	2.34970
5.735145e-01	5.809614e-01	-5.399489e-01	-2.898898e-01	5.990754e-01	2.980000e+02	3.000000e+02	2.26682
8.858307e-01	5.627216e-01	1.282103e+00	-4.197472e-01	8.187153e-01	2.980000e+02	3.000000e+02	2.34970
8.578015e-01	3.440804e-01	-1.011651e+00	-7.370031e-01	4.527678e-01	2.980000e+02	3.000000e+02	2.33902
4.859853e-01	3.097912e-01	-9.281910e-01	-6.025668e-01	6.464584e-01	2.980000e+02	3.000000e+02	2.24204
6.598254e-01	8.512051e-01	1.157898e-01	-9.842974e-02	7.881505e-01	2.980000e+02	3.000000e+02	2.24430
6.531950e-01	1.571368e-01	-1.275874e+00	-3.037763e-01	8.979133e-01	2.980000e+02	3.000000e+02	2.30776
3.992828e-01	5.253746e-01	-1.548380e+00	-3.646338e-01	9.136460e-01	2.980000e+02	3.000000e+02	2.32974
5.169301e-01	1.215961e-01	-1.186482e+00	-2.727857e-01	8.794550e-01	2.980000e+02	3.000000e+02	2.37527
7.757697e-01	1.522213e-01	1.540177e-01	-4.956039e-01	8.919820e-01	2.980000e+02	3.000000e+02	2.34970
9.837593e-01	1.233600e+00	5.854895e-01	-5.550347e-01	8.517544e-01	2.980000e+02	3.000000e+02	2.37175
5.281021e-01	1.282481e+00	5.994465e-01	-2.047232e-01	9.880504e-01	2.980000e+02	3.000000e+02	2.04218
3.480737e-01	2.963545e-01	-1.640342e+00	-5.977946e-01	8.048417e-01	2.980000e+02	3.000000e+02	2.37434
2.395012e-01	1.077021e+00	-1.162304e+00	-3.992188e-01	9.908002e-01	2.980000e+02	3.000000e+02	2.75519
7.790704e-01	4.569388e-02	-5.319441e-01	-5.875154e-02	9.902567e-01	2.980000e+02	3.000000e+02	2.34971
6.651978e-01	6.988775e-01	-3.931929e-01	-5.778886e-01	8.553792e-01	2.980000e+02	3.000000e+02	1.80809
8.282966e-01	6.344990e-01	-1.618430e+00	-5.431243e-01	9.653358e-01	2.980000e+02	3.000000e+02	2.80449
